ArrayID	Name	BitVector
LOC643770	LOC643770: LOC643770	22222012022222220022222022022020220122220120121101202211121122222220220201012212212212001222211111221222222222010212122022111022222210
CT47A10	CT47A10: CT47A10	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
C9orf80	C9orf80: C9orf80	11111111111202111021111011212111121111110112011112112211111122211111221112121112121121112211211111110210110021110211211011110011121110
LOC646329	LOC646329: LOC646329	21110120001022101110121222000002000210020110101220211010202010002120002120011100200120011000001011100000002011112011001202102200110111
MIR4804	MIR4804: MIR4804	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
LOC339975	LOC339975: LOC339975	02001000020020022010012221000100012220022200010002002200110021212200020210001000000000001201020020200220002110122221001201200002022021
HLA-DRB5	HLA-DRB5: HLA-DRB5	22000002020212002000000000200011010000020000201000201000220000021220022100200020020020012002200000022220021220002222210200010222000002
NCOR2	NCOR2: NCOR2	21101111121121111211111211111121111112211110211111111010112100101211111110001111201101111012011121121111111101112102011212111212001122
PCDHB2	PCDHB2: PCDHB2	11010012110020222020010101120010111012220100211011101002001100010202011102000001202110020010001222110102120201002102020112022201012112
CHST5	CHST5: CHST5	02212002222202010212202210222222222221222212002222221221221222222221121120222212221121212220220200021220122222222222202020020022222222
LCE2D	LCE2D: LCE2D	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
VTRNA1-3	VTRNA1-3: VTRNA1-3	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
KRT74	KRT74: KRT74	20101000000000000000000000000022000000000111000000100000000000000020000000000100210000000000000200010000000000000000000000000000002201
DNALI1	DNALI1: DNALI1	02111112210021120212111121101120101122211110202111221011202021011212012220011221101210221111120121210102011111211021011202021212212112
SH3GL1P1	SH3GL1P1: SH3GL1P1	21122111211111211211121211011020111122221121111110001011022121001011101201011021100102111112011121221001211211122202122221101111222102
DGKQ	DGKQ: DGKQ	02211201212201100202201100111200211101012212001121111220220221220100210112220111120012102111220100012120101100211201202120110021010011
SYK	SYK: SYK	11112111121101110111102111111111221112221112121112102111120111122110111111111112121212102212111211112111111121111111111010111011211121
TUBA1B	TUBA1B: TUBA1B	11011011101210102211111001211202121110012101001111112111101101122101101011110111011111212111221110011120101101221121201101210110011110
EIF3G	EIF3G: EIF3G	11111001100011101201101101000102111010012011111010111111101101021102100001110101011100212110120110002111111200211110002000110111101001
MIR3179-3	MIR3179-3: MIR3179-3	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
KCTD21	KCTD21: KCTD21	01111111111101110012111100111110112112101111121111011211111211110101111111211121111101112112211122211112111120111111112111111111111101
C5orf15	C5orf15: C5orf15	10101121111111111011111112111011012111110111121201111111111111211111111121111121111111111211101112110111011121011111111111012111111111
RUNX1T1	RUNX1T1: RUNX1T1	21111110021120222020022222122020001122211220221000111022012000002222012210012120202210020101001222220112222212011102020202122212212121
KCNAB2	KCNAB2: KCNAB2	20021121120010221010022222000112222122221111221201112021012000002122001210002112101202110212001122222102111221122022020201212212201112
GOLGA7	GOLGA7: GOLGA7	21111121111121111011111111111111111111110111111111111111111111111111111111111111111111111111111111110111111111111121111111111111111111
MPP5	MPP5: MPP5	11102111111221110011111111222110111201110212111122110211121122210110121121211121111021011111111111010111111011111111211112111111121111
NKX6-1	NKX6-1: NKX6-1	00000000000000000000000000000002001000010020000000000000000000000010000000001000001000010000000000000000000000010000000020020000000000
XKRX	XKRX: XKRX	22220222122202110201122202122201221200021222021221102222120121112102222011110212022222221222122100001210211121110200201020211022120100
RHOT1	RHOT1: RHOT1	11111121121122221020112121112110111112210111111111111112112111211121112121111111111111020111102121210112121121011111121112112111121221
XG	XG: XG	22212222222222221011222121222120222202120201010122120220212220210220122122120222110011221222002102201222020120202201221202010222220122
THOC5	THOC5: THOC5	11111111111110111211111111100111111111112111111111111111111111112112111111111101111101111111111121112112111111111111111211111111101112
ERRFI1	ERRFI1: ERRFI1	11001121011022112020211222010021001210120110211221220020212100201220002020101101200220121001002021211100022122201011020212112200112222
GOLGA6B	GOLGA6B: GOLGA6B	10000000000020200000020000000000000000020100000000100000002000000110000000000000000000000000000200000000010000000000010011000000012000
SYNPO2L	SYNPO2L: SYNPO2L	21112212110110222010112122112212222212202220212121100002102020022220001020002222212202222222002222221001212211222102022122102220201202
TP53AIP1	TP53AIP1: TP53AIP1	02112201201220020012200100010200122110022221000022221110120022020212221212021221200200222122220100022100202222122220002022110122212010
PXMP2	PXMP2: PXMP2	02202202202202100202201000122201210110002202002022102100220222221100220112220202120011202120220100001220101200210210202020110021211110
TRUB1	TRUB1: TRUB1	21212211122212122021222212222120222202220222120222220222122222210121222222202222222122020212112212120221221012021221220122222102121221
ATP6V1A	ATP6V1A: ATP6V1A	10211121111212111011111111212110121101110112120112111111111121210111112121111121111011011112112122120121111021011111210221112111021111
DEK	DEK: DEK	10111111021211111021111112212110121211110111101111121211111111211110112120101121111121010211101111120121111022011121210111111101111211
FAM186A	FAM186A: FAM186A	02202200222200121022212222222220221212220222220221001222220222200121221202222102220122022222222221222222220222022202222020022002220220
MYOZ3	MYOZ3: MYOZ3	21112011101020112222011122121010010122211110201010212002012011002222121201012110201210021211011202221002122211102011020202221221212122
SEPT9	SEPT9: SEPT9	21111111111111111201111111100111121111111111111111112111111100112111111111111111111201211211110111022111111111112011101111110111101111
SPSB1	SPSB1: SPSB1	11102111100021011201211110010111101120011111111121211000202111111201110000110101210110212011110010000110001101201011011102001210001112
VPS28	VPS28: VPS28	01111101201001101202101000000202110010002001001111011110110101021002110001120101021100202010120100012111000200211110002100110121101001
OTOA	OTOA: OTOA	20110201120100120002200222000000121022212102202002002022110110121122200222112201101202202221201010212121010122220122022200210220222222
KLHL5	KLHL5: KLHL5	20021021020020222020022222000021122122220120220200222012012000002222002220002022202211020202002122221002121122022022020202222201212212
PDZRN4	PDZRN4: PDZRN4	11202112222220220021021222012120111222220220222201221012002022102222122221002122202221020220022202220221122112102012020002222202222222
C9orf53	C9orf53: C9orf53	00000000000000000000000000000002000000100100000000100000000000000000000010000001000200000120000000000000000000000000000000020000000000
ZUFSP	ZUFSP: ZUFSP	11111111111111111011111111111112111111111111111111101111011111111110111111111111111111111111111111111110111021010111111111111111111111
NACC1	NACC1: NACC1	11101111112101001201200100210110112101112112111212121211210111221101111021210111021011212112121121111120101111211111202110101111000111
MED16	MED16: MED16	11101101111100001202100100110201111111002101111111111110110110121101111001110111111101202011120110012111100100201111102110111111000011
ZNF253	ZNF253: ZNF253	01222111111101121021111111122121121101110122121111101112121222111010121101111211021112010211111111220211121121011201121020101011222200
TUT1	TUT1: TUT1	12111111111100111201101100111112111111112111111111001111110111011112111101111111111101111111121111112111111200111111002110111111111011
SNORD18B	SNORD18B: SNORD18B	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
CCL28	CCL28: CCL28	02222202222202020012202200222220221200002222002222221222220222220210222222222222120022222022221100001220112121221220202020120022220200
ZNF337	ZNF337: ZNF337	21121211110011121211011121011111111121211111211001101111011111111111111201012101111211111111111111212101112211111102021111111011222112
RSPO3	RSPO3: RSPO3	21220022120020222021022022111020002122221120222001221001002000002212011200001220102220020212002222200112022211120002020102212211212222
SNORD67	SNORD67: SNORD67	00000100000000000000000000000000100000000000000120000021000000000000000000000001000000000000000000000000000000000000000000000000000220
SPSB2	SPSB2: SPSB2	02100101111111101202100111222201110111002122001111011111210211121101121111220111011001212011121111012011201200211111102010110121110000
LOC338864	LOC338864: LOC338864	11111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
CHRNA2	CHRNA2: CHRNA2	22002202012021212020022202001002222200020020210221210020002002001122202212002010201121021201002222120102212212202002002222200001012220
ANO8	ANO8: ANO8	22111111111111111000111211111110111101111111120111011121110111100111101112102110111101010112011122221111211100012102111211111111011112
KCTD16	KCTD16: KCTD16	10112102020020020020022020110012110022220110200011200102010201002220000010002101202220120202002202020002222201202002000012220001202222
LRRC3B	LRRC3B: LRRC3B	02200200202120210022210022222000210022222122200020102002120022221120020202022201210222000210011201000210022102102202020022010222222121
C1orf212	C1orf212: C1orf212	11111111101111101202110000111111111111012102111111111111111111121101110011220101110111212111121110101111000111211121102111111111010011
ST5	ST5: ST5	01101111111111112211111111111120101121101110211111110111111111011112111111111111212111111011011121111112121101101101011211020112111111
MIR493	MIR493: MIR493	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
USP19	USP19: USP19	12111201112111111211101111111110211111112111111111111111111111111111111101111111111111111111111111111111111101111101112111110112111111
TOP1P2	TOP1P2: TOP1P2	00000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
MANEA	MANEA: MANEA	10101121021111121020122222111022012102210111220202110212010021100121012120002121102122010202102112120111121022021111120112212101121211
NLRP6	NLRP6: NLRP6	20002000010000020020002122000002100012220020100000200010002000002220000200002000200200000200000220020001012202002002020100000100202222
