ArrayID	Name	BitVector
ZNF341	240449_at	010010010111110111111110011110111220111100011001101001000111001011121222122122222120200111110010010011111111111111011100001011010112112101122111111121002111211100010110100000011100001000110000110110010100110000000011111212212111
TRPC1	205802_at	100001001011111110110001011102121010111111111011011111110110101101111111221111212111111112121121121121111100111100111111110011211211111221112222111121012111212100000000000000000000001100000000000000010000000010101000001121110102
PDE6D	204091_at	111121111121121121112211112221112221112112222121121212111212112212211100111111111100110110010010010011122222221221111000001222222222222222222222122121122222222212122121111110122212222221222111212222222221222100100211222222222222
LNX1	223611_s_at	000111011222222122222221122222111212122222222221222222222222222222221111212112111110110111000010010011222211112211011222122122122122121202222222212222112222122211101101101000122222222222222222222222222221222222222222222222222222
MAP9	228423_at	000000000110101111010000021001222121011101101001000110100010102110122221221112222100000100020120020021121120221000111110000011211222112221212222121121112211212100000000000000002000000000000000000000000010000100101000001010021001
ARPC4	211672_s_at	222222222222222222222222212120122212222222222222222222222222222222200000000000000000000000000000010002122122222122222000000222222220202022220000222202220222220222222222222222222222222222222222222222222222222000000211220000000000
C2orf43	219008_at	100000001111111010011110011111111111122111211111111111111111111112111101011110110100000000000000000001111101110010001111111111111112221202222222112121012111212111101011111001122221212221212111112222212121221210110122112222222222
TRAPPC1	225294_s_at	222222222222222222222222212221222222222222222222222222222222222222210111101110110000210120111020121122222222222221222000000222222220202022220000222202220222220222222222222222122222222222222222222212222222222000000222220000000000
RANBP2	201713_s_at	121121212222222222222221222222222222222222222222222222222222222222222222222222222220100010020010020022222222222222222222222222222222222222212222222222222222222222222222122121222222222222222222222222222221222222222222222222222222
NKTR	231235_at	111120012122002212212121100001100001110100110000012111020110201101111010110011110111000001000000000000000000000000111121222120101001010100001100100101210000100001111211011010011010012010101121010012010010111110010111120021000101
SYNC1	237333_at	121221122122112112111211211111111121111211211021111221121110201112211112221221221220000001010000000002221121112020101222222111222222222222222222222222222222221222221111021010212111112111101110121111101010211120211112122122112222
CYP4A22	217319_x_at	000000000000000000000000000000100000000000000000000000000000000000000000001000000012122121202212211210000100000000000000010000000000000000010000000000000100000000000000000100000000000000000000100000000001000011112000000000000000
NT5DC1	223178_s_at	211122122222222222222222222122111222222222222122222222222222212222222222222222222220000000010001010002222222222221122222222222222222222222222222222222222222222222222222222122222222222222222222222222222220222222222222222222222222
LOC100129069	234121_at	000000000000000000000000100010000000000101100100010001001000010000001001111011000012212112212212202211000010001000000101001000100110101011000100111001111010000100000000110001010000100000000101100000010001001011111000000000001110
PPP4R1	201594_s_at	111111111211221111121110111211211111112211111111112111112121111111222222222222222220210221020011020011111111111111112222122111112112121211112222211221112111212111121111111010212221121121222111211211221111122110110212111222222212
GABARAPL1	211458_s_at	011111011111211010121111121122211211111111111121112112111221112212122221222122222220210212020022021121211121111211222110111111111112121221212222111121112211112111111102201001111111001101111110111211111110221211211112121111111111
SMNDC1	200071_at	121121122222222122222221222221112122222222222122222222222221112222222222222222222220110110020011020022222221222221212222212122222222222222222222222222122222222222222222222111222222222222222122222222222221222201111222222222222222
LOC257396	236076_at	000000000000000000000000000001000000000000000000000000000000000011000000000000000001000001100000001000000000000000000011001000100112121200111222010020001110002000000000000000000011101000101100101121101110100000101121102222222222
RPL15	221476_s_at	211222222222122221122212222222112122222222222222222222222222222222212011110211111110001100020011020012222212222211211112011222222222222222222222212221222222222222211222122222222222222222222222222222222222222110111222222222222222
ZNF83	221645_s_at	200020012211212020122201012212222021111111111111111111220110202112211110110111111110100001010000020011211211111120211221221110111211121211211222101111011111112111111101002021102211112102112120121122211010210221221222112222222222
CA7	207504_at	222222221222221121222222222222221222202222222222122120111212222202221222122222222222222221102112111222221222212221222100201222012222212202121222212212122222112100110000000010000000000000000000000000000000000000000000000000000000
FXN	205565_s_at	010111011111101111111110011100001011111111112010111111111111111111100001010210110100000000000000010011111100111000000111100111111111111101121111011110011011101112221121021121122122222221222122222222222221222001010221112222222222
PTPLAD2	244050_at	011121012121112110111121011111101002222222222121212222221221212211211111211110202010000001020010020022120001211000111000000222222222221222222222122222122222222200000000100100000000001001110100011110100110011010000100102010011001
LOC492311	226977_at	100110101211211110111110021111111112211221211111112122211121211222212111211111112010100000020010020021211111111100000221121111111112120221102222101121102111112000010101101000011111112111111211121121111110211111110122112222221122
SP140	207777_s_at	111121110211111111012111021111222021121011102012111212112000012111111011111110001021111112102121122101012101011110211000000112211121111012101111111111111000211110100101111100000001001000000101000000000001000000101000101000011001
SYT9	1555052_a_at	111100100000010100000011100101010000100000000101000010001000020010000000000000000002111111212212212210000010001000000000000000000000000000000010000000100000000101000101101111000000000000000100000000000002000000000000000000000000
